Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.76,0.15,0.0,0.49,,5,240,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.14,0.17,0.0,0.44,,5,142,20,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.18,0.44,0.0,47.35,,5,5,20,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.17,0.08,0.0,27.24,,3,6,24,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.26,0.26,0.0,0.75,52.88,3,190,23,MLP,IID,AG_NEWS,0.3,0.8935,0.6342,0.1525,1.52,0.5164,0.4098,0.9478,,"{OFF,OFF,OFF,OFF,OFF,OFF}",62.97
Client 1,2,2.45,0.15,0.0,0.5,,5,257,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.11,0.12,0.0,0.18,,5,153,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.13,0.43,0.0,29.37,34.58,5,5,26,MLP,IID,AG_NEWS,0.26,0.9147,0.8826,0.125,0.57,0.7984,0.7992,0.3447,,"{ON,OFF,OFF,OFF,OFF,ON}",40.6
Client 1,3,1.99,0.15,0.0,0.47,,5,249,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,0.1,0.1,0.0,0.15,,5,156,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,0.13,0.44,0.0,50.42,54.64,5,4,30,MLP,IID,AG_NEWS,0.18,0.9458,0.922,0.0754,0.49,0.8382,0.8404,0.2682,,"{ON,OFF,OFF,OFF,OFF,OFF}",57.59
Client 1,4,2.39,0.15,0.0,0.59,,5,251,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,0.13,0.07,0.0,0.16,,5,163,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,0.33,0.29,0.0,40.88,45.02,5,7,31,MLP,IID,AG_NEWS,0.13,0.9596,0.9408,0.0537,0.46,0.8513,0.8532,0.2419,,"{ON,OFF,OFF,OFF,OFF,ON}",60.42
Client 1,5,2.26,0.15,0.0,0.51,,5,265,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,0.23,0.07,0.0,0.28,,5,171,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,0.18,0.3,0.0,34.56,36.3,5,6,32,MLP,IID,AG_NEWS,0.1,0.9693,0.9501,0.04,0.49,0.8491,0.8511,0.2438,,"{ON,OFF,OFF,OFF,OFF,ON}",57.45
Client 1,6,2.21,0.15,0.0,0.5,,5,265,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,0.29,0.08,0.0,0.26,,5,174,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,0.27,0.31,0.0,45.41,48.39,5,5,34,MLP,IID,AG_NEWS,0.09,0.9732,0.9525,0.0353,0.54,0.8392,0.842,0.2495,,"{ON,OFF,OFF,OFF,OFF,ON}",53.82
Client 1,7,2.13,0.15,0.0,0.53,,5,240,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,0.38,0.14,0.0,0.35,,5,183,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,0.41,0.3,0.0,45.44,47.82,5,5,35,MLP,IID,AG_NEWS,0.07,0.9793,0.9549,0.0276,0.54,0.8502,0.8519,0.2429,,"{ON,OFF,OFF,OFF,OFF,ON}",48.26
Client 1,8,1.82,0.15,0.0,0.52,,5,262,38,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,0.45,0.15,0.0,0.52,,5,180,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,0.42,0.31,0.0,21.62,24.2,5,12,36,MLP,IID,AG_NEWS,0.07,0.9814,0.9551,0.0244,0.59,0.845,0.8469,0.251,,"{ON,OFF,OFF,OFF,OFF,ON}",47.33
