Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.37,0.29,0.0,0.56,,5,261,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.76,0.14,0.0,0.67,,5,149,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.59,0.25,0.0,27.62,,5,11,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.6,0.03,0.0,36.5,,3,6,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.69,0.23,0.0,0.63,39.73,3,183,22,MLP,IID,AG_NEWS,0.28,0.898,0.6107,0.1461,1.71,0.4936,0.3752,0.9416,,"{OFF,OFF,OFF,OFF,OFF,OFF}",36.14
Client 1,2,2.13,0.29,0.0,0.5,,5,241,27,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.57,0.08,0.0,0.24,,5,233,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.74,0.25,0.0,38.48,41.38,5,9,27,MLP,IID,AG_NEWS,0.15,0.9524,0.6358,0.0681,1.37,0.5425,0.4512,0.904,,"{ON,OFF,OFF,OFF,OFF,ON}",53.51
Client 1,3,2.67,0.29,0.0,0.46,,5,234,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,0.8,0.15,0.0,0.31,,5,246,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.26,0.21,0.0,37.57,40.39,5,12,29,MLP,IID,AG_NEWS,0.12,0.9648,0.7955,0.0513,0.98,0.6552,0.6173,0.6697,,"{ON,OFF,OFF,OFF,OFF,ON}",41.51
Client 1,4,2.5,0.29,0.0,0.51,,5,232,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,0.93,0.15,0.0,0.34,,5,258,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.54,0.21,0.0,25.71,29.99,5,20,32,MLP,IID,AG_NEWS,0.1,0.9701,0.8499,0.0421,0.97,0.6976,0.6737,0.5884,,"{ON,OFF,ON,OFF,OFF,ON}",36.66
Client 1,5,3.8,0.29,0.0,0.55,,5,223,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,2.76,0.19,0.0,1.0,,5,181,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,2.4,0.25,0.0,44.04,,5,17,35,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,0.98,0.07,0.0,33.64,,3,8,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,3.28,0.23,0.0,0.74,48.0,3,170,32,MLP,IID,AG_NEWS,0.1,0.9699,0.8143,0.0426,0.98,0.7175,0.6893,0.5536,,"{OFF,OFF,OFF,OFF,OFF,ON}",39.91
