Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.45,0.15,0.0,0.55,,5,259,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.52,0.15,0.0,0.77,,5,161,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.56,0.26,0.0,39.63,,5,7,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.47,0.04,0.0,30.41,,3,6,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.37,0.22,0.0,0.55,41.81,3,183,22,MLP,IID,AG_NEWS,0.36,0.8753,0.7035,0.193,1.38,0.572,0.4781,0.7435,,"{OFF,OFF,OFF,OFF,OFF,OFF}",48.4
