Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 18,1,9.66,1.55,,,197,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,1,10.16,0.19,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 31,1,10.13,0.2,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 32,1,10.2,0.11,11.22,,195,4,CNN 16k,IID,CIFAR-10,3580.46,0.1212,0.063,2.9136,716.93,0.1178,0.0591,2.923
Client 9,2,10.7,0.04,,,192,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,10.68,0.08,,,192,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 15,2,10.68,0.11,,,192,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 17,2,10.66,0.13,10.78,,192,4,CNN 16k,IID,CIFAR-10,3138.21,0.2874,0.259,2.6969,627.32,0.2944,0.2659,2.6527
Client 6,3,10.11,0.15,,,196,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,10.12,0.12,,,196,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,3,10.1,0.08,,,196,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 34,3,10.11,0.13,10.19,,196,4,CNN 16k,IID,CIFAR-10,2677.16,0.3755,0.3537,2.3504,535.06,0.376,0.354,2.3482
Client 19,4,10.22,0.19,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 23,4,10.25,0.19,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,4,10.24,0.15,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 40,4,10.3,0.08,10.43,,196,4,CNN 16k,IID,CIFAR-10,2502.01,0.4189,0.4102,2.1552,501.43,0.4128,0.4035,2.1886
Client 14,5,10.46,0.08,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 33,5,10.42,0.2,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 37,5,10.44,0.14,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 38,5,10.42,0.09,10.53,,194,4,CNN 16k,IID,CIFAR-10,2367.18,0.4485,0.4408,2.0454,477.04,0.442,0.4336,2.0721
Client 11,6,10.67,0.09,,,192,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 13,6,10.66,0.07,,,192,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 22,6,10.68,0.04,,,193,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 39,6,10.67,0.09,10.72,,192,4,CNN 16k,IID,CIFAR-10,2309.97,0.4694,0.4591,1.942,466.48,0.4586,0.4474,2.0063
Client 8,7,10.6,0.2,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 20,7,10.6,0.22,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 21,7,10.6,0.16,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 30,7,10.65,0.09,10.76,,194,4,CNN 16k,IID,CIFAR-10,2204.84,0.4944,0.4891,1.8387,447.96,0.48,0.4738,1.9077
Client 12,8,10.31,0.15,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,8,10.31,0.14,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 29,8,10.3,0.11,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 36,8,10.37,0.01,10.45,,195,4,CNN 16k,IID,CIFAR-10,2153.55,0.5066,0.4958,1.7901,440.83,0.4886,0.4761,1.8749
Client 5,9,10.41,0.07,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 16,9,10.39,0.11,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,9,10.39,0.15,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 35,9,10.39,0.08,10.54,,195,4,CNN 16k,IID,CIFAR-10,2110.2,0.5198,0.516,1.7238,433.92,0.5,0.495,1.8076
Client 1,10,10.59,0.02,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,10.58,0.09,,,195,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,10.57,0.1,,,194,4,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,10,10.59,0.04,10.67,,195,4,CNN 16k,IID,CIFAR-10,2077.15,0.5239,0.5154,1.7066,429.75,0.5022,0.4927,1.7987
