Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.48,0.1,0.0,0.54,,5,260,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.68,0.37,0.0,0.69,,5,146,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.56,0.24,0.0,32.62,,5,9,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.53,0.05,0.0,48.52,,3,4,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.53,0.18,0.0,0.6,51.0,3,184,22,MLP,IID,AG_NEWS,0.37,0.885,0.7931,0.1696,1.3,0.6385,0.5771,0.648,,"{OFF,OFF,OFF,OFF,OFF,OFF}",42.51
Client 1,2,2.01,0.1,0.0,0.48,,5,249,27,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.51,0.27,0.0,0.31,,5,234,27,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.81,0.24,0.0,25.52,27.71,5,13,26,MLP,IID,AG_NEWS,0.24,0.9228,0.8694,0.1207,0.7,0.7573,0.7418,0.4421,,"{ON,OFF,OFF,OFF,OFF,OFF}",41.11
Client 1,3,3.18,0.1,0.0,0.57,,5,239,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,1.77,0.15,0.0,0.9,,5,168,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.49,0.17,0.0,40.88,,5,13,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,0.87,0.19,0.0,38.54,,3,7,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,2.99,0.18,0.0,0.57,43.84,3,169,30,MLP,IID,AG_NEWS,0.15,0.9539,0.9092,0.0701,0.81,0.7741,0.7325,0.4119,,"{OFF,OFF,OFF,OFF,OFF,OFF}",50.32
Client 1,4,2.48,0.1,0.0,0.51,,5,237,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,0.9,0.2,0.0,0.37,,5,265,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.63,0.18,0.0,31.68,34.57,5,17,32,MLP,IID,AG_NEWS,0.15,0.9559,0.9376,0.0675,0.6,0.8227,0.8036,0.3062,,"{ON,OFF,OFF,OFF,OFF,OFF}",48.95
Client 1,5,3.24,0.1,0.0,0.52,,5,227,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.44,0.21,0.0,0.44,,5,266,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,1.95,0.22,0.0,44.76,48.7,5,14,34,MLP,IID,AG_NEWS,0.12,0.9638,0.8843,0.0549,0.56,0.8283,0.8137,0.3062,,"{ON,OFF,OFF,OFF,OFF,OFF}",46.51
Client 1,6,3.12,0.1,0.0,0.48,,5,201,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,1.26,0.2,0.0,0.45,,5,279,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.15,0.23,0.0,36.75,40.62,5,16,35,MLP,IID,AG_NEWS,0.1,0.9687,0.8848,0.0476,0.58,0.8274,0.8147,0.3133,,"{ON,OFF,OFF,OFF,OFF,OFF}",46.29
Client 1,7,3.35,0.1,0.0,0.53,,5,220,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,1.62,0.19,0.0,0.51,,5,278,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,2.7,0.23,0.0,41.93,45.91,5,20,35,MLP,IID,AG_NEWS,0.09,0.9728,0.8864,0.0419,0.61,0.8262,0.8103,0.312,,"{ON,OFF,OFF,OFF,OFF,OFF}",42.11
Client 1,8,3.56,0.1,0.0,0.67,,5,192,37,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,1.75,0.19,0.0,0.55,,5,291,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,3.0,0.19,0.0,44.91,49.63,5,17,37,MLP,IID,AG_NEWS,0.09,0.9741,0.9608,0.0405,0.65,0.8289,0.808,0.2844,,"{ON,OFF,OFF,OFF,OFF,OFF}",33.79
